frame,spritename,x,y,w,h,confidence
1176,questionBlock1S.png,104,115,26,26,0.784218
1177,block.png,66,115,26,26,0.900041
1177,block.png,272,218,26,26,0.922757
1177,block.png,259,218,26,26,0.895478
1177,block.png,105,218,26,26,0.853583
1177,block.png,28,115,26,26,0.856543
1177,block.png,40,115,26,26,0.890573
1177,block.png,79,115,26,26,0.894197
1177,block.png,285,218,26,26,0.897622
1177,block.png,53,115,26,26,0.895778
1177,ground.png,131,322,26,38,0.942472
1177,ground.png,54,322,26,38,0.892531
1177,ground.png,105,322,26,38,0.963075
1177,ground.png,182,322,26,38,0.924646
1177,ground.png,285,322,26,38,0.907357
1177,ground.png,260,322,26,38,0.891732
1177,ground.png,28,322,26,38,0.963308
1177,ground.png,363,322,26,38,0.873442
1177,ground.png,337,322,26,38,0.94294
1177,ground.png,234,322,26,38,0.962772
1177,ground.png,208,322,26,38,0.982015
1177,ground.png,311,322,26,38,0.962189
1177,ground.png,79,322,26,38,0.908857
1177,ground.png,2,322,26,38,0.981173
1177,ground.png,157,322,26,38,0.874404
1177,largeHillS.png,156,265,130,56,0.986223
1177,largeHillS.png,150,260,130,56,0.796594
1177,largeHillS.png,163,258,130,56,0.753692
1177,largeHillS.png,155,259,130,56,0.778108
1177,smallHillS.png,182,265,78,30,0.978299
1177,smallHillS.png,178,266,78,30,0.788958
1177,greenkoopaShellflipS.png,298,270,26,24,0.839302
1177,supMario7S.png,93,252,26,52,0.921218
1177,marioFire2S.png,312,297,13,11,0.816102
1178,block.png,66,115,26,26,0.900041
1178,block.png,272,218,26,26,0.922757
1178,block.png,259,218,26,26,0.895478
1178,block.png,105,218,26,26,0.851489
1178,block.png,28,115,26,26,0.856531
1178,block.png,40,115,26,26,0.890572
1178,block.png,79,115,26,26,0.894149
1178,block.png,285,218,26,26,0.897622
1178,block.png,53,115,26,26,0.895778
1178,ground.png,131,322,26,38,0.942472
1178,ground.png,54,322,26,38,0.892531
1178,ground.png,105,322,26,38,0.963075
1178,ground.png,182,322,26,38,0.924646
1178,ground.png,285,322,26,38,0.907209
1178,ground.png,260,322,26,38,0.891549
1178,ground.png,28,322,26,38,0.963308
1178,ground.png,363,322,26,38,0.873442
1178,ground.png,337,322,26,38,0.94294
1178,ground.png,234,322,26,38,0.962772
1178,ground.png,208,322,26,38,0.982015
1178,ground.png,311,322,26,38,0.962222
1178,ground.png,79,322,26,38,0.908857
1178,ground.png,2,322,26,38,0.981174
1178,ground.png,157,322,26,38,0.874405
1178,largeHillS.png,156,265,130,56,0.986229
1178,largeHillS.png,150,260,130,56,0.796594
1178,largeHillS.png,163,258,130,56,0.754051
1178,largeHillS.png,155,259,130,56,0.778107
1178,smallHillS.png,182,265,78,30,0.978299
1178,smallHillS.png,178,266,78,30,0.788959
1178,greenkoopaShell2flipS.png,301,267,26,22,0.946569
1178,supMario7S.png,93,244,26,52,0.922905
1178,marioFire2S.png,325,299,13,11,0.828029
1179,block.png,66,115,26,26,0.900041
1179,block.png,272,218,26,26,0.922772
1179,block.png,259,218,26,26,0.895493
1179,block.png,28,115,26,26,0.856543
1179,block.png,40,115,26,26,0.890572
1179,block.png,79,115,26,26,0.894214
1179,block.png,285,218,26,26,0.897627
1179,block.png,53,115,26,26,0.895778
1179,ground.png,131,322,26,38,0.942472
1179,ground.png,54,322,26,38,0.89253
1179,ground.png,105,322,26,38,0.963075
1179,ground.png,182,322,26,38,0.924645
1179,ground.png,285,322,26,38,0.90721
1179,ground.png,260,322,26,38,0.891549
1179,ground.png,28,322,26,38,0.963307
1179,ground.png,363,322,26,38,0.873442
1179,ground.png,337,322,26,38,0.942891
1179,ground.png,234,322,26,38,0.962771
1179,ground.png,208,322,26,38,0.982015
1179,ground.png,311,322,26,38,0.962161
1179,ground.png,79,322,26,38,0.908857
1179,ground.png,2,322,26,38,0.981173
1179,ground.png,157,322,26,38,0.874404
1179,largeHillS.png,156,265,130,56,0.986232
1179,largeHillS.png,150,260,130,56,0.796594
1179,largeHillS.png,163,258,130,56,0.754645
1179,largeHillS.png,155,259,130,56,0.778123
1179,smallHillS.png,182,265,78,30,0.978299
1179,smallHillS.png,178,266,78,30,0.788958
1179,greenkoopaShell2flipS.png,304,265,26,22,0.936367
1179,supMario7S.png,93,237,26,52,0.867201
1179,marioFire3S.png,340,304,11,13,0.773187
1179,questionBlock1S.png,104,115,26,26,0.768796
1180,block.png,66,115,26,26,0.900041
1180,block.png,259,218,26,26,0.895424
1180,block.png,105,210,26,26,0.854924
1180,block.png,28,115,26,26,0.85653
1180,block.png,40,115,26,26,0.890573
1180,block.png,272,218,26,26,0.92125
1180,block.png,79,115,26,26,0.894159
1180,block.png,285,218,26,26,0.89546
1180,block.png,53,115,26,26,0.895778
1180,ground.png,131,322,26,38,0.942472
1180,ground.png,54,322,26,38,0.89253
1180,ground.png,105,322,26,38,0.963075
1180,ground.png,182,322,26,38,0.924646
1180,ground.png,285,322,26,38,0.90721
1180,ground.png,260,322,26,38,0.891549
1180,ground.png,28,322,26,38,0.963308
1180,ground.png,363,322,26,38,0.865273
1180,ground.png,337,322,26,38,0.929102
1180,ground.png,234,322,26,38,0.962771
1180,ground.png,208,322,26,38,0.982015
1180,ground.png,311,322,26,38,0.962238
1180,ground.png,79,322,26,38,0.908857
1180,ground.png,2,322,26,38,0.981174
1180,ground.png,157,322,26,38,0.874404
1180,largeHillS.png,156,265,130,56,0.986232
1180,largeHillS.png,150,260,130,56,0.796594
1180,largeHillS.png,163,258,130,56,0.755822
1180,largeHillS.png,155,259,130,56,0.77811
1180,smallHillS.png,182,265,78,30,0.978299
1180,smallHillS.png,178,266,78,30,0.788959
1180,greenkoopaShellflipS.png,309,262,26,24,0.836531
1180,supMario7S.png,93,242,26,52,0.917387
1181,block.png,66,115,26,26,0.900041
1181,block.png,272,218,26,26,0.826988
1181,block.png,259,218,26,26,0.895357
1181,block.png,28,115,26,26,0.856544
1181,block.png,40,115,26,26,0.890573
1181,block.png,104,207,26,26,0.878767
1181,block.png,79,115,26,26,0.894085
1181,block.png,53,115,26,26,0.895778
1181,ground.png,131,322,26,38,0.942472
1181,ground.png,54,322,26,38,0.89253
1181,ground.png,105,322,26,38,0.963075
1181,ground.png,182,322,26,38,0.924646
1181,ground.png,285,322,26,38,0.90721
1181,ground.png,260,322,26,38,0.891549
1181,ground.png,28,322,26,38,0.963308
1181,ground.png,363,322,26,38,0.873433
1181,ground.png,337,322,26,38,0.942928
1181,ground.png,234,322,26,38,0.962772
1181,ground.png,208,322,26,38,0.982015
1181,ground.png,311,322,26,38,0.962237
1181,ground.png,79,322,26,38,0.908857
1181,ground.png,2,322,26,38,0.981174
1181,ground.png,157,322,26,38,0.874404
1181,largeHillS.png,156,265,130,56,0.986232
1181,largeHillS.png,150,260,130,56,0.796594
1181,largeHillS.png,163,258,130,56,0.755877
1181,largeHillS.png,155,259,130,56,0.778111
1181,smallHillS.png,182,265,78,30,0.978299
1181,smallHillS.png,178,266,78,30,0.788959
1181,greenkoopaShell2flipS.png,312,265,26,22,0.934551
1181,supMario7S.png,93,250,26,52,0.913839
1181,marioFire4S.png,370,304,13,11,0.84107
1181,questionBlock1S.png,104,115,26,26,0.755684
1182,block.png,66,115,26,26,0.90004
1182,block.png,272,218,26,26,0.768469
1182,block.png,259,218,26,26,0.895521
1182,block.png,28,115,26,26,0.85653
1182,block.png,40,115,26,26,0.890572
1182,block.png,105,209,26,26,0.785172
1182,block.png,79,115,26,26,0.894087
1182,block.png,53,115,26,26,0.895778
1182,ground.png,131,322,26,38,0.942472
1182,ground.png,54,322,26,38,0.892531
1182,ground.png,105,322,26,38,0.963063
1182,ground.png,182,322,26,38,0.924646
1182,ground.png,285,322,26,38,0.90721
1182,ground.png,260,322,26,38,0.891549
1182,ground.png,28,322,26,38,0.963308
1182,ground.png,363,322,26,38,0.873424
1182,ground.png,337,322,26,38,0.942928
1182,ground.png,234,322,26,38,0.962772
1182,ground.png,208,322,26,38,0.982015
1182,ground.png,311,322,26,38,0.962237
1182,ground.png,79,322,26,38,0.908826
1182,ground.png,2,322,26,38,0.981174
1182,ground.png,157,322,26,38,0.874404
1182,largeHillS.png,156,265,130,56,0.986232
1182,largeHillS.png,150,260,130,56,0.796594
1182,largeHillS.png,163,258,130,56,0.755876
1182,largeHillS.png,155,259,130,56,0.778111
1182,smallHillS.png,182,265,78,30,0.978299
1182,smallHillS.png,178,266,78,30,0.788958
1182,greenkoopaShell2flipS.png,317,270,26,22,0.949757
1182,supMario7S.png,93,266,26,52,0.911606
1182,marioFire1S.png,390,295,11,13,0.762995
1182,questionBlock1S.png,104,115,26,26,0.799655
1183,block.png,66,115,26,26,0.90004
1183,block.png,259,218,26,26,0.894778
1183,block.png,28,115,26,26,0.856543
1183,block.png,104,212,26,26,0.858923
1183,block.png,40,115,26,26,0.890573
1183,block.png,79,115,26,26,0.894101
1183,block.png,53,115,26,26,0.895778
1183,precoin2B.png,116,134,6,22,0.782085
1183,precoin2S.png,116,154,6,22,0.875245
1183,ground.png,131,322,26,38,0.942473
1183,ground.png,54,322,26,38,0.892531
1183,ground.png,105,322,26,38,0.96306
1183,ground.png,182,322,26,38,0.924646
1183,ground.png,285,322,26,38,0.907209
1183,ground.png,260,322,26,38,0.891548
1183,ground.png,28,322,26,38,0.963308
1183,ground.png,363,322,26,38,0.873423
1183,ground.png,337,322,26,38,0.942928
1183,ground.png,234,322,26,38,0.962771
1183,ground.png,208,322,26,38,0.982015
1183,ground.png,311,322,26,38,0.962237
1183,ground.png,79,322,26,38,0.908872
1183,ground.png,2,322,26,38,0.981174
1183,ground.png,157,322,26,38,0.874405
1183,largeHillS.png,156,265,130,56,0.986204
1183,largeHillS.png,150,260,130,56,0.796601
1183,largeHillS.png,163,258,130,56,0.755816
1183,largeHillS.png,155,259,130,56,0.778051
1183,smallHillS.png,182,265,78,30,0.978299
1183,smallHillS.png,178,266,78,30,0.788959
1183,greenkoopaShellflipS.png,320,275,26,24,0.82163
1183,supMario7S.png,93,265,26,52,0.918861
1184,block.png,66,115,26,26,0.90004
1184,block.png,259,218,26,26,0.895064
1184,block.png,105,217,26,26,0.822657
1184,block.png,28,115,26,26,0.85653
1184,block.png,40,115,26,26,0.890572
1184,block.png,79,115,26,26,0.89313
1184,block.png,53,115,26,26,0.895778
1184,precoin3S.png,113,166,13,22,0.89168
1184,ground.png,131,322,26,38,0.942473
1184,ground.png,54,322,26,38,0.89253
1184,ground.png,105,322,26,38,0.963075
1184,ground.png,182,322,26,38,0.924646
1184,ground.png,285,322,26,38,0.90721
1184,ground.png,260,322,26,38,0.891549
1184,ground.png,28,322,26,38,0.963308
1184,ground.png,363,322,26,38,0.873424
1184,ground.png,337,322,26,38,0.942928
1184,ground.png,234,322,26,38,0.962772
1184,ground.png,208,322,26,38,0.982015
1184,ground.png,311,322,26,38,0.962237
1184,ground.png,79,322,26,38,0.908859
1184,ground.png,2,322,26,38,0.981173
1184,ground.png,157,322,26,38,0.874405
1184,largeHillS.png,156,265,130,56,0.986212
1184,largeHillS.png,150,260,130,56,0.796602
1184,largeHillS.png,163,258,130,56,0.755841
1184,largeHillS.png,155,259,130,56,0.778075
1184,smallHillS.png,182,265,78,30,0.978299
1184,smallHillS.png,178,266,78,30,0.788958
1184,greenkoopaShell2flipS.png,324,283,26,22,0.934874
1184,supMario7S.png,93,252,26,52,0.922513
1185,block.png,66,115,26,26,0.900041
1185,block.png,259,218,26,26,0.895568
1185,block.png,105,218,26,26,0.789151
1185,block.png,28,115,26,26,0.856543
1185,block.png,40,115,26,26,0.890573
1185,block.png,79,115,26,26,0.893351
1185,block.png,53,115,26,26,0.895778
1185,ground.png,131,322,26,38,0.942472
1185,ground.png,54,322,26,38,0.892531
1185,ground.png,105,322,26,38,0.963125
1185,ground.png,182,322,26,38,0.924646
1185,ground.png,285,322,26,38,0.90721
1185,ground.png,260,322,26,38,0.891549
1185,ground.png,28,322,26,38,0.963308
1185,ground.png,363,322,26,38,0.873424
1185,ground.png,337,322,26,38,0.942767
1185,ground.png,234,322,26,38,0.962771
1185,ground.png,208,322,26,38,0.982015
1185,ground.png,311,322,26,38,0.962088
1185,ground.png,79,322,26,38,0.908732
1185,ground.png,2,322,26,38,0.981174
1185,ground.png,157,322,26,38,0.874405
1185,largeHillS.png,156,265,130,56,0.986212
1185,largeHillS.png,150,260,130,56,0.796601
1185,largeHillS.png,163,258,130,56,0.755841
1185,largeHillS.png,155,259,130,56,0.778075
1185,smallHillS.png,182,265,78,30,0.978299
1185,smallHillS.png,178,266,78,30,0.788958
1185,greenkoopaShellflipS.png,328,294,26,24,0.830809
1185,supMario7S.png,93,241,26,52,0.879837
1186,block.png,66,115,26,26,0.900041
1186,block.png,259,218,26,26,0.895449
1186,block.png,28,115,26,26,0.856531
1186,block.png,105,213,26,26,0.804145
1186,block.png,40,115,26,26,0.890573
1186,block.png,79,115,26,26,0.893122
1186,block.png,53,115,26,26,0.895778
1186,precoin2B.png,116,125,6,22,0.860632
1186,ground.png,131,322,26,38,0.942472
1186,ground.png,54,322,26,38,0.892531
1186,ground.png,105,322,26,38,0.963125
1186,ground.png,182,322,26,38,0.924645
1186,ground.png,285,322,26,38,0.90721
1186,ground.png,260,322,26,38,0.891549
1186,ground.png,28,322,26,38,0.963308
1186,ground.png,363,322,26,38,0.873424
1186,ground.png,337,322,26,38,0.805866
1186,ground.png,234,322,26,38,0.962772
1186,ground.png,208,322,26,38,0.982015
1186,ground.png,311,322,26,38,0.954488
1186,ground.png,79,322,26,38,0.908732
1186,ground.png,2,322,26,38,0.981174
1186,ground.png,157,322,26,38,0.874404
1186,largeHillS.png,156,265,130,56,0.986212
1186,largeHillS.png,150,260,130,56,0.796601
1186,largeHillS.png,163,258,130,56,0.755841
1186,largeHillS.png,155,259,130,56,0.778075
1186,smallHillS.png,182,265,78,30,0.978299
1186,smallHillS.png,178,266,78,30,0.788959
1186,greenkoopaShell2flipS.png,332,307,26,22,0.751951
1186,supMario7S.png,93,239,26,52,0.920591
1187,block.png,66,115,26,26,0.900041
1187,block.png,259,218,26,26,0.896249
1187,block.png,28,115,26,26,0.856543
1187,block.png,40,115,26,26,0.890573
1187,block.png,105,209,26,26,0.794387
1187,block.png,79,115,26,26,0.893647
1187,block.png,53,115,26,26,0.895778
1187,precoin3S.png,113,161,13,22,0.868319
1187,ground.png,131,322,26,38,0.942472
1187,ground.png,54,322,26,38,0.89253
1187,ground.png,79,322,26,38,0.908732
1187,ground.png,105,322,26,38,0.963125
1187,ground.png,363,322,26,38,0.873318
1187,ground.png,208,322,26,38,0.982015
1187,ground.png,285,322,26,38,0.90721
1187,ground.png,28,322,26,38,0.963308
1187,ground.png,182,322,26,38,0.924646
1187,ground.png,157,322,26,38,0.874405
1187,ground.png,311,322,26,38,0.962277
1187,ground.png,2,322,26,38,0.981174
1187,ground.png,260,322,26,38,0.891549
1187,ground.png,234,322,26,38,0.962772
1187,largeHillS.png,156,265,130,56,0.986212
1187,largeHillS.png,150,260,130,56,0.796601
1187,largeHillS.png,163,258,130,56,0.755841
1187,largeHillS.png,155,259,130,56,0.778075
1187,smallHillS.png,182,265,78,30,0.978299
1187,smallHillS.png,178,266,78,30,0.788959
1187,supMario7S.png,93,245,26,52,0.908729
1188,block.png,66,115,26,26,0.900041
1188,block.png,259,218,26,26,0.896195
1188,block.png,28,115,26,26,0.85653
1188,block.png,105,207,26,26,0.876384
1188,block.png,40,115,26,26,0.890572
1188,block.png,79,115,26,26,0.893596
1188,block.png,53,115,26,26,0.895778
1188,ground.png,131,322,26,38,0.942472
1188,ground.png,54,322,26,38,0.89253
1188,ground.png,79,322,26,38,0.908732
1188,ground.png,105,322,26,38,0.963125
1188,ground.png,363,322,26,38,0.864882
1188,ground.png,208,322,26,38,0.982015
1188,ground.png,285,322,26,38,0.90721
1188,ground.png,28,322,26,38,0.963308
1188,ground.png,182,322,26,38,0.924646
1188,ground.png,157,322,26,38,0.874404
1188,ground.png,311,322,26,38,0.962198
1188,ground.png,2,322,26,38,0.981174
1188,ground.png,260,322,26,38,0.891548
1188,ground.png,234,322,26,38,0.962771
1188,largeHillS.png,156,265,130,56,0.986212
1188,largeHillS.png,150,260,130,56,0.796602
1188,largeHillS.png,163,258,130,56,0.755842
1188,largeHillS.png,155,259,130,56,0.778075
1188,smallHillS.png,182,265,78,30,0.978299
1188,smallHillS.png,178,266,78,30,0.788959
1188,supMario7S.png,93,255,26,52,0.925623
1189,block.png,66,115,26,26,0.900041
1189,block.png,272,218,26,26,0.781236
1189,block.png,259,218,26,26,0.895896
1189,block.png,28,115,26,26,0.856543
1189,block.png,40,115,26,26,0.890573
1189,block.png,105,209,26,26,0.794273
1189,block.png,79,115,26,26,0.89359
1189,block.png,53,115,26,26,0.895778
1189,ground.png,131,322,26,38,0.942473
1189,ground.png,54,322,26,38,0.892531
1189,ground.png,79,322,26,38,0.908762
1189,ground.png,105,322,26,38,0.963109
1189,ground.png,363,322,26,38,0.789891
1189,ground.png,208,322,26,38,0.982015
1189,ground.png,285,322,26,38,0.90721
1189,ground.png,28,322,26,38,0.963308
1189,ground.png,182,322,26,38,0.924646
1189,ground.png,157,322,26,38,0.874405
1189,ground.png,311,322,26,38,0.962342
1189,ground.png,2,322,26,38,0.981174
1189,ground.png,260,322,26,38,0.891549
1189,ground.png,234,322,26,38,0.962771
1189,largeHillS.png,156,265,130,56,0.986212
1189,largeHillS.png,150,260,130,56,0.796601
1189,largeHillS.png,163,258,130,56,0.755841
1189,largeHillS.png,155,259,130,56,0.778075
1189,smallHillS.png,182,265,78,30,0.978299
1189,smallHillS.png,178,266,78,30,0.788959
1189,supMario7S.png,93,266,26,52,0.916453
1190,block.png,66,115,26,26,0.900041
1190,block.png,272,218,26,26,0.925536
1190,block.png,259,218,26,26,0.896069
1190,block.png,28,115,26,26,0.856531
1190,block.png,105,213,26,26,0.80509
1190,block.png,40,115,26,26,0.890573
1190,block.png,79,115,26,26,0.893129
1190,block.png,285,218,26,26,0.899408
1190,block.png,53,115,26,26,0.895778
1190,precoin3S.png,113,159,13,22,0.784221
1190,ground.png,131,322,26,38,0.942473
1190,ground.png,54,322,26,38,0.892531
1190,ground.png,105,322,26,38,0.963125
1190,ground.png,182,322,26,38,0.924646
1190,ground.png,285,322,26,38,0.90721
1190,ground.png,260,322,26,38,0.891548
1190,ground.png,28,322,26,38,0.963308
1190,ground.png,363,322,26,38,0.873375
1190,ground.png,337,322,26,38,0.909468
1190,ground.png,234,322,26,38,0.962771
1190,ground.png,208,322,26,38,0.982015
1190,ground.png,311,322,26,38,0.962299
1190,ground.png,79,322,26,38,0.908732
1190,ground.png,2,322,26,38,0.981174
1190,ground.png,157,322,26,38,0.874405
1190,largeHillS.png,156,265,130,56,0.986212
1190,largeHillS.png,150,260,130,56,0.796602
1190,largeHillS.png,163,258,130,56,0.755841
1190,largeHillS.png,155,259,130,56,0.778075
1190,smallHillS.png,182,265,78,30,0.978299
1190,smallHillS.png,178,266,78,30,0.788959
1190,supMario7S.png,93,258,26,52,0.913396
1191,block.png,66,115,26,26,0.900041
1191,block.png,272,218,26,26,0.923971
1191,block.png,259,218,26,26,0.895686
1191,block.png,28,115,26,26,0.856543
1191,block.png,105,220,26,26,0.861712
1191,block.png,40,115,26,26,0.890572
1191,block.png,79,115,26,26,0.892948
1191,block.png,285,218,26,26,0.89828
1191,block.png,53,115,26,26,0.895778
1191,ground.png,131,322,26,38,0.942473
1191,ground.png,54,322,26,38,0.892531
1191,ground.png,105,322,26,38,0.963125
1191,ground.png,182,322,26,38,0.924646
1191,ground.png,285,322,26,38,0.90721
1191,ground.png,260,322,26,38,0.891549
1191,ground.png,28,322,26,38,0.963308
1191,ground.png,363,322,26,38,0.873305
1191,ground.png,337,322,26,38,0.942801
1191,ground.png,234,322,26,38,0.962771
1191,ground.png,208,322,26,38,0.982015
1191,ground.png,311,322,26,38,0.962299
1191,ground.png,79,322,26,38,0.908732
